id,text,Joy,Fear,Anger,Sadness,Surprise
eng_train_track1_2435,Just got back from the dentist a little while ago and I am not a happy camper: ( The Novocaine hasn't even worn completely off yet and my jaw is throbbing.,0,1,1,1,0
eng_train_track1_2436,"Quite the opposite, it took literally 4 shots worth of liquor to make him stinking, piss/shit in pants drunk.",0,0,0,0,1
eng_train_track1_2437,"My mouth started buzzing, then fingers, arms and legs.",0,1,0,0,0
eng_train_track1_2438,Not to mention the top portion doesn't fit my belly so therefor i have the top button undone.,0,0,0,0,0
eng_train_track1_2439,"All I know, is I need to get my head on straight before the tears begin to slowly pool over the corner of my eye once again.",0,1,0,1,0
eng_train_track1_2440,"He bought the first beer, and before it was even gone I had a new full one in my hand!",1,0,0,0,0
eng_train_track1_2441,"A close friend set me up on a double date with her, her boyfriend, and the boyfriend's friend on Valentine's Day.",1,1,0,0,1
eng_train_track1_2442,He ran outside with it to find this man at the bottom of our driveway.,0,1,0,0,1
eng_train_track1_2443,The stench hit me first.,0,1,0,0,1
eng_train_track1_2444,I guess i pointed to Jenny without hesitation.,0,0,0,0,0
eng_train_track1_2445,I stuck out my legs to try and land the fall but one let got stuck on the side of the bike and the other got flipped underneath me and I landed on my right knee then skidded for about 8 feet.,0,1,1,1,1
eng_train_track1_2446,Tears streaming down my face I say '' let this end be because of my own making. '',0,1,0,1,0
eng_train_track1_2447,"Just got x-rays, and at least my knee does not appear to be broken ( although they are sending the x-rays to a specialist to be sure ).",1,1,0,0,0
eng_train_track1_2448,plus my knees look more hardcore in black and blue.,1,0,0,0,0
eng_train_track1_2449,I blinked a few times and fought with myself to deny what I was seeing.,0,1,0,1,1
eng_train_track1_2450,I know this will probably get buried with all the other stories onhere but here's mine.,0,0,0,1,0
eng_train_track1_2451,"*  In trying to include new mother in law into the wedding festivities, I invited her to pick out the flower girl dress for her granddaughter (her other son's daughter).",1,0,0,0,0
eng_train_track1_2452,"I couldn't make out any clear distinct facial features, but I could see two darker circles where eyes would be, and a small oblong shape for a mouth.",0,1,0,0,1
eng_train_track1_2453,"Is it too hard to forget someone from the past, i wish i could, but its very hard, I think my heart is too big and i have to much room.",0,0,0,1,0
eng_train_track1_2454,I never noticed before -- I have viewed this photo a hundred times -- that my hand looks like a Blaquera.,0,0,0,0,1
eng_train_track1_2455,I am groggy with 1 eye half closed.,0,1,0,0,0
eng_train_track1_2456,My face was just not meant to smile.,0,0,1,1,0
eng_train_track1_2457,"I suppose I could put a piece of my heart in there, too, since our children are exactly that, aren't they?",0,0,0,0,0
eng_train_track1_2458,A stranger is running alone in the park.,0,1,0,0,0
eng_train_track1_2459,"He breathed on my face, nuzzled my hair with his nose and licked the top of my head.",1,0,0,0,0
eng_train_track1_2460,At this point my cousin notices that his house is decorated entirely with circus clowns.,0,1,0,0,1
eng_train_track1_2461,I was so eager and excited to leave to the point I had butterflies in my stomach.,1,0,0,0,0
eng_train_track1_2462,"I just had to find a corner somewhere, take a deep puff of the Malboro Lights I got from my interpreter, calm my nerves and try to comprehend the events around me.",0,1,0,0,0
eng_train_track1_2463,I hollered but nobody came to see it.,0,1,1,1,1
eng_train_track1_2464,"We first met hatred was in my eyes, I Didn't want anything to do with you, lies.",0,1,1,1,0
eng_train_track1_2465,I get real scared now.,0,1,0,0,0
eng_train_track1_2466,We met at dinner with mutual friends at a very fancy italian restaurant.,1,0,0,0,0
eng_train_track1_2467,"and sometimes an elbow to your side makes you realize that you better get moving too!time waits for no man, tom waites makes my spine tremble, and thyme makes a good spice.",0,1,0,0,0
eng_train_track1_2468,The most solid relationship in my whole life started with Zelda and Mario!,1,0,0,0,1
eng_train_track1_2469,My nose was still clogged and breathing out of just one nostril has become a work of art for me but I decided I was up for a loop through the neighborhood.,0,1,0,1,0
eng_train_track1_2470,It was a mess.,0,1,1,1,0
eng_train_track1_2471,All of a sudden we were standing on the street corner waiting for the light to change so we could cross.,0,0,0,0,1
eng_train_track1_2472,I go to New York City about once a year to visit family.,1,0,0,0,0
eng_train_track1_2473,"I used to play halo semi professionally, I know a ton of ppl on xbox live and have met a good amount of them in person at tournaments but a lot I still haven't.",1,0,0,0,0
eng_train_track1_2474,I was just crying so hard that the tears dripped off my chin and into the sink ).,0,1,0,1,0
eng_train_track1_2475,They ended up suspending girls as well.,0,0,1,0,0
eng_train_track1_2476,People curse at and even hit him.,0,1,1,1,0
eng_train_track1_2477,"(yikes, no pun intended--on either count)",1,1,0,0,1
eng_train_track1_2478,My stomach is ichy and achy.,0,1,0,1,0
eng_train_track1_2479,"I reach down and run my fingers all over the slippery little roundness, feel it lean away and there is no shoulder dystocia, the neck is free and no cord.",0,1,0,0,0
eng_train_track1_2480,"I think, just a week or so until I have my Nala kitty back in my arms.",1,0,0,0,0
eng_train_track1_2481,"- Once this item leaves my hands, I am not responsible for the package.",0,0,0,0,0
eng_train_track1_2482,"&gt; Needless to say, I never asked to be haunted again.",0,1,1,0,1
eng_train_track1_2483,`` I went to put my hand in my pockets and realised what they'd done.,0,1,0,0,0
eng_train_track1_2484,My Spanish language skills were fairly basic.,0,1,0,0,0
eng_train_track1_2485,Several times in the last couple weeks I've had to scratch my head cleverly for a few minutes trying to figure out how to get into my office.,0,1,0,0,0
eng_train_track1_2486,Needless to say she was extremely unhappy.,0,0,0,1,0
eng_train_track1_2487,What demon likes peas?,0,0,0,0,1
eng_train_track1_2488,I looked down at my hands.,0,0,0,0,0
eng_train_track1_2489,Apparently it wasn't as life threatening as I believed at the time because the doctor didn't want to mar my forehead with stitches so I got butterfly bandages instead.,0,1,0,1,0
eng_train_track1_2490,My brain is fried at this point.,0,1,0,0,0
eng_train_track1_2491,"I had it done on my arm, of course the one I use, so doing every thing with my other one is pretty weird.",0,0,0,0,0
eng_train_track1_2492,JUST STOP IT ALREADY!,0,1,1,0,0
eng_train_track1_2493,"Nothing in his bed, not on his pillow, not on the bed, not on any doorhandles...nothing.",0,1,0,1,1
eng_train_track1_2494,The Dyatlov Pass Incident.,0,1,0,0,1
eng_train_track1_2495,"""Are you sure, sis?",0,1,0,0,1
eng_train_track1_2496,"I tried my best to keep my revulsion hidden, for things like that tend to turn my stomach, especially when the vendors claim that it is art.",0,1,0,1,0
eng_train_track1_2497,He was convinced that his grandpa was still alive or whatever.,0,1,0,1,1
eng_train_track1_2498,"My grandmother fell very ill this past summer, and ended up suffering from encephalitis, which, in layman's terms, ate her brain away until she died.",0,1,0,1,0
eng_train_track1_2499,Your son is not liking the strap around my belly. '',0,1,0,0,0
eng_train_track1_2500,"I jumped up frantically ( the receptionist cast an odd glance toward me, and some net users stared ) and looked at my hands.",0,1,0,0,0
eng_train_track1_2501,I saw down the hallway a figure walking slowly toward me.,0,1,0,0,1
eng_train_track1_2502,"Amber, on the other hand, was missing a boyfriend.",0,0,0,1,0
eng_train_track1_2503,"Well, since everyone is giving their lovely stories...",1,0,0,0,0
eng_train_track1_2504,"' To be honest I don't know why I set out into the dark, yesterday's letter clutched in my palm.",0,1,0,0,0
eng_train_track1_2505,She refused to go to the doctor.,0,1,0,1,0
eng_train_track1_2506,"Its like a dream, flying through my head.",1,0,0,0,0
eng_train_track1_2507,"My grandma used to do a ""magic trick"" that to this day i can't explain.",1,0,0,0,1
eng_train_track1_2508,I'm lost in my own little world.,0,1,0,1,0
eng_train_track1_2509,"So when the laughing fit stopped, back to my seat I went with a big ole smile across my face.",1,0,0,0,0
eng_train_track1_2510,the odds are phenomenal.,1,0,0,0,1
eng_train_track1_2511,"amused So yeah, I broke my nose playing `` flag '' football yesterday.",0,0,0,1,0
eng_train_track1_2512,See her just a bit here and there amid the crowds.,0,1,0,0,0
eng_train_track1_2513,"What is truly remarkable about this brotherhood of my moms uncles, is that they all radiate the same aura.",1,0,0,0,0
eng_train_track1_2514,And that's why I never yell.,0,0,1,0,0
eng_train_track1_2515,"My whole body was painful today, especially my arms.",0,1,0,1,0
eng_train_track1_2516,"Staring down at the device, I felt this cold chill start at the base of my neck and spread throughout my body.",0,1,0,0,1
eng_train_track1_2517,It was one of the most spiritual moments of my life.,1,0,0,0,1
eng_train_track1_2518,And these were brutal wounds.,0,1,1,1,1
eng_train_track1_2519,I was totally and completely fine with the fact that I had just been bludgeoned with a trampoline $ until I saw the blood; the 57 gallons of blood that proceeded to spew out of my face and cover my tiny little body.,0,1,0,1,1
eng_train_track1_2520,"She grinned toothlessly and with a cackle, spoke: Now your *third* wish.",0,1,0,0,1
eng_train_track1_2521,"I'm thinking of leaving earlier, maybe this week, maybe next week... My heads a mess right now.",0,1,0,1,0
eng_train_track1_2522,Never saw them again...,0,0,0,1,0
eng_train_track1_2523,"The first five minutes I could feel my heart pounding in my chest, as our Q&A went on I got more relaxed.",1,1,0,0,0
eng_train_track1_2524,That is all in my head I know.,0,1,0,0,0
eng_train_track1_2525,I noticed his eyes looked weird...scary.,0,1,0,0,1
eng_train_track1_2526,"I went to an off broadway show, which was a wedding.",1,0,0,0,1
eng_train_track1_2527,Right behind the log.,0,1,0,0,0
eng_train_track1_2528,"It can't be a plane as the lights never move, they just, appear.",0,1,0,0,1
eng_train_track1_2529,"I whimpered, and my heels started pounding against the hardwood floor.",0,1,0,0,0
eng_train_track1_2530,"Shortly, he went to lie on the couch and fell asleep.",1,0,0,0,0
eng_train_track1_2531,"My jaw was pretty messed up for a month or so (Swollen, couldnt eat without terrible pain.",0,1,0,1,0
eng_train_track1_2532,"In the past, whenever I've gained weight, it went straight to my hips.",0,0,0,0,0
eng_train_track1_2533,It was pretty heavy late night TV.,0,0,0,0,1
eng_train_track1_2534,I cannot stay here.,0,1,1,1,0
eng_train_track1_2535,I realized I was now down to my last 20 Pound note and some coins ( which I have yet to figure out ) so I decided to keep my eye open for an ATM.,0,1,0,0,0
eng_train_track1_2536,"Long story short, we probably saw incoming meteorites with very steep angles of attack.",0,1,0,0,1
eng_train_track1_2537,"Of course, he realizes what she actually said after the fact.",1,0,0,0,1
eng_train_track1_2538,He acted confused about the whole incident.,0,1,0,0,1
eng_train_track1_2539,"The two proceeded to grab my body, one at the knees and the other at my shoulders.",0,1,0,0,0
eng_train_track1_2540,She just saw red.,0,0,1,0,0
eng_train_track1_2541,"When we got up this morning, I could hardly move, and now EVERYTHING from the base of my skull to my waist hurts and my right arm isn't quite right.",0,1,0,1,0
eng_train_track1_2542,i told myself i can't buy anything yet my hand just cant stop me for buying.,0,1,0,0,0
eng_train_track1_2543,First day of school.,1,1,0,0,0
eng_train_track1_2544,"Still had sex with her, though.",1,0,0,0,0
eng_train_track1_2545,"He fully woke up, sat up and said ""Turn on the light, it's here watching us.",0,1,0,0,1
eng_train_track1_2546,This is my story.,0,0,0,0,0
eng_train_track1_2547,My venomous snake story is less awesome but the end result is the same:,0,1,0,0,0
eng_train_track1_2548,My legs are feeling the effects right now.,0,0,0,1,0
